Date,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
11-27,84.133,46.037,82.481,74.4,63.593,27.2,83.85,37.381,90.062,64.08,107.25,28.75,71.08,67.489,53.974,82.429,37.525,38.595,49.971,50.656
11-28,54.172,73.409,78.731,58.357,67.5,64.316,55.053,38.52,59.32,59.96,71.45,56.8,93.04,77.395,101.6,95.618,76.6,75.4,28.962,74.086
11-29,59.767,32.931,48.633,125.067,66.167,79.75,55.8,61.381,75.455,32.12,92.778,66.565,66.08,69.6,101.375,40.406,45.1,61.531,19.647,62.879
11-30,28.81,37.923,70.967,62.462,66.4,51.957,74.3,55.667,81.44,31.12,75.444,75.92,70.773,103.447,73.8,89.974,51.75,72.594,17.429,49.818
12-01,39.036,52.36,45.1,52.292,87.28,62.05,45.375,73.44,34.429,36.905,125.9,100.286,71.833,86.5,74.778,93.73,52.265,82.765,31.792,23.167
12-02,38.821,76.533,57.733,26.08,81.522,90.24,54.958,34.4,67.565,16.462,79.6,101.125,61.417,63.871,52.821,106.719,35.273,96.182,26.036,29.467
12-03,38.3,55.138,58.733,53.889,72.3,78.2,52.208,30.48,59.136,47.292,85.947,113.6,58.36,72.25,67.556,69.667,46.375,73.371,56.581,48.543
12-04,19.5,104.32,64.962,64.233,119.538,40.826,24.667,45.6,80.8,12.556,81.76,74.24,61.958,82.559,105.175,91.027,35.056,68.297,84.6,44.6
12-05,51.84,142.44,65.095,101.867,57.875,47.52,104.833,25.08,83.043,22.08,56.5,100.0,52.48,75.775,109.475,90.15,26.842,67.343,45.757,62.7
12-06,21.64,55.0,109.267,31.862,73.267,31.632,78.684,45.52,81.652,21.227,41.435,116.565,54.208,77.605,104.975,79.2,35.838,82.45,57.706,48.441
12-07,45.8,95.48,76.167,55.444,112.067,67.76,69.5,54.24,87.6,51.76,73.824,115.0,70.227,52.289,31.167,70.425,35.121,65.95,45.9,53.486
12-08,60.967,90.56,71.333,60.273,108.5,50.864,30.76,77.12,51.3,50.609,85.667,77.24,82.0,58.0,39.944,80.425,51.148,102.25,37.35,61.914
12-09,65.767,58.6,46.923,73.1,65.593,78.96,59.8,55.583,60.062,43.333,74.5,97.591,86.96,59.0,38.282,69.775,65.743,44.0,48.921,63.829
12-10,72.633,34.4,58.821,70.933,81.042,84.042,25.727,82.1,50.167,81.542,111.381,77.348,69.333,66.735,77.45,93.725,45.515,37.378,68.529,74.057
12-11,66.6,43.5,62.533,98.2,81.321,42.348,32.565,88.64,111.5,71.19,95.12,97.4,99.12,76.216,82.4,102.95,39.686,70.462,98.303,70.533
12-12,78.08,27.28,16.423,62.25,48.8,74.739,27.474,109.174,127.0,55.875,52.375,105.062,41.35,34.184,84.25,43.436,40.576,63.133,67.824,65.933
12-13,88.4,33.0,57.552,58.652,78.5,49.2,31.5,59.571,97.042,31.435,99.739,88.24,55.25,63.833,79.278,21.543,38.029,87.971,34.909,35.909
12-14,56.833,70.4,96.067,29.1,74.773,69.52,27.286,99.783,99.76,51.7,74.88,82.92,81.8,68.756,57.025,55.303,61.143,108.775,60.275,49.516
12-15,95.667,53.64,59.933,75.214,39.556,80.964,49.389,107.64,71.6,56.68,82.16,93.76,99.842,54.644,57.8,48.657,67.615,68.0,116.25,54.118
12-16,73.966,57.92,87.889,84.25,78.069,122.158,52.318,51.88,95.947,59.048,112.5,87.182,77.211,59.049,71.675,40.111,79.2,32.034,69.4,40.781
12-17,115.667,67.84,39.4,88.2,56.036,21.652,48.68,73.8,105.68,31.75,120.045,49.4,90.5,53.737,75.275,66.194,58.406,34.0,85.35,72.844
12-18,20.786,84.955,87.414,93.833,49.8,81.708,54.125,87.64,93.478,62.636,99.24,25.227,73.056,81.267,97.2,109.286,35.294,65.833,98.8,85.419
12-19,60.179,63.92,47.0,76.567,66.586,89.63,64.24,78.48,98.333,52.28,98.96,48.583,112.864,70.477,60.385,109.8,45.325,69.325,48.44,110.0
12-20,51.679,75.04,118.533,113.034,73.0,116.9,68.08,97.158,89.917,55.48,92.474,72.88,70.042,80.0,71.308,89.848,42.625,77.486,28.871,90.143
12-21,101.867,107.111,115.233,91.885,84.1,50.682,44.773,107.368,80.455,37.909,84.292,61.565,130.917,43.219,41.763,71.375,35.829,68.579,58.4,86.091
12-22,57.833,57.667,71.6,93.069,45.143,50.63,45.812,81.52,50.667,52.348,74.579,38.286,58.32,36.364,44.639,103.806,39.308,56.395,77.086,40.914
12-23,80.567,54.1,29.733,75.069,65.214,59.172,41.64,53.8,69.25,60.76,85.294,81.579,118.7,62.512,44.8,101.588,61.054,69.025,72.057,66.324
12-24,70.433,97.667,28.321,82.185,71.536,38.63,67.292,58.955,54.6,40.556,88.333,54.64,88.172,84.488,17.114,61.314,83.892,52.818,69.675,38.656
12-25,42.655,32.708,45.8,96.1,46.211,80.75,44.917,87.32,76.52,30.04,57.0,85.091,66.367,84.067,13.667,77.152,63.225,48.816,101.139,44.879
12-26,93.833,55.633,21.929,78.067,17.471,57.552,50.76,66.111,61.8,20.52,78.4,50.375,62.862,50.077,19.97,62.618,51.0,47.575,64.205,43.0
12-27,42.133,50.607,61.0,80.667,46.107,71.655,69.042,59.16,67.714,16.941,89.85,54.529,84.379,56.636,43.0,52.167,48.825,60.55,36.417,77.6
12-28,82.2,45.37,35.533,84.867,51.042,87.08,71.84,47.042,44.87,57.65,77.762,66.2,51.233,45.814,41.882,46.5,69.7,57.676,45.649,38.257
12-29,52.571,52.9,45.3,81.586,53.133,58.444,42.0,59.36,55.625,26.444,84.136,70.45,40.0,27.022,59.73,42.912,31.429,78.812,52.075,37.515
12-30,45.6,38.24,27.333,79.077,70.44,37.655,34.48,39.417,69.091,41.85,60.76,57.88,109.931,40.111,66.324,60.294,51.526,55.382,55.632,23.25
12-31,57.269,23.444,31.071,68.621,88.217,62.3,43.381,51.08,47.88,45.4,79.24,57.76,55.321,58.444,149.7,88.657,32.91,58.971,28.282,38.486
